pID,condition,target,distractor,start_time,typed_input,keypress_times,cleaned_response,cleaned_typingTimes,response_type,response_check,subj,trialNum,onset_time,onset_latency,edit_type
030ad01f9bfb7ac7493ac356817f6804,NEU,factory,XXXXX,1645570579515,"F,A,C,T,O,R,Y,(Enter)",1645570580651163e88,factory_,1645570580651163e88,pass,pass-target,2,35,1645570580651,836,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,jug,windmill,1645570581784,"J,U,G,(Enter)",1645570597388164e36,jug_,1645570597388164e36,pass,pass-target,2,36,1645570597388,15304,NA
030ad01f9bfb7ac7493ac356817f6804,REL,swan,tortoise,1645570597882,"S,W,A,N,(Enter)",1645570599642165e49,swan_,1645570599642165e49,pass,pass-target,2,37,1645570599642,1460,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,plane,XXXXX,1645570600962,"P,L,A,N,E,(Enter)",16455706022841646e61,plane_,16455706022841646e61,pass,pass-target,2,38,1645570602284,1022,NA
030ad01f9bfb7ac7493ac356817f6804,ID,coat,coat,1645570603049,"C,O,A,T,(Enter)",16455706042321633e48,coat_,16455706042321633e48,pass,pass-target,2,39,1645570604232,883,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,arm,train,1645570604690,"A,R,M,(Enter)",1645570606024164e36,arm_,1645570606024164e36,pass,pass-target,2,40,1645570606024,1034,NA
030ad01f9bfb7ac7493ac356817f6804,ID,windmill,windmill,1645570606467,"W,I,N,D,M,I,L,L,(Enter)",16455706077561646e100,windmill_,16455706077561646e100,pass,pass-target,2,41,1645570607756,989,NA
030ad01f9bfb7ac7493ac356817f6804,REL,plate,glass,1645570608879,"P,L,A,T,E,(Enter)",16455706105281638e61,plate_,16455706105281638e61,pass,pass-target,2,42,1645570610528,1349,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,desk,XXXXX,1645570611153,"D,E,S,K,(Enter)",16455706122381635e48,desk_,16455706122381635e48,pass,pass-target,2,43,1645570612238,785,NA
030ad01f9bfb7ac7493ac356817f6804,REL,table,wardrobe,1645570617549,"T,A,B,L,E,(Enter)",1645570619100165e62,table_,1645570619100165e62,pass,pass-target,2,45,1645570619100,1251,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,glass,XXXXX,1645570619728,"G,L,A,S,S,(Enter)",1645570621777164e62,glass_,1645570621777164e62,pass,pass-target,2,46,1645570621777,1749,NA
030ad01f9bfb7ac7493ac356817f6804,ID,ear,ear,1645570622656,"E,A,R,(Enter)",16455706237941645e35,ear_,16455706237941645e35,pass,pass-target,2,47,1645570623794,838,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,sweater,dagger,1645570624203,"S,W,E,A,T,E,R,(Enter)",1645570625439165e88,sweater_,1645570625439165e88,pass,pass-target,2,48,1645570625439,936,NA
030ad01f9bfb7ac7493ac356817f6804,ID,table,table,1645570627094,"T,A,B,L,E,(Enter)",1645570628196164e62,table_,1645570628196164e62,pass,pass-target,2,49,1645570628196,802,NA
030ad01f9bfb7ac7493ac356817f6804,REL,factory,windmill,1645570628943,"F,A,C,T,O,R,Y,(Enter)",16455706303781654e87,factory_,16455706303781654e87,pass,pass-target,2,50,1645570630378,1135,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,cup,XXXXX,1645570631532,"C,U,P,(Enter)",16455706326801643e35,cup_,16455706326801643e35,pass,pass-target,2,51,1645570632680,848,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,bed,pistol,1645570633112,"B,E,D,(Enter)",1645570634273165e36,bed_,1645570634273165e36,pass,pass-target,2,52,1645570634273,861,NA
030ad01f9bfb7ac7493ac356817f6804,REL,castle,church,1645570634760,"C,A,S,T,L,E,(Enter)",16455706360951633e74,castle_,16455706360951633e74,pass,pass-target,2,53,1645570636095,1035,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,deer,XXXXX,1645570637173,"D,E,E,R,(Enter)",16455706382021645e48,deer_,16455706382021645e48,pass,pass-target,2,54,1645570638202,729,NA
030ad01f9bfb7ac7493ac356817f6804,ID,factory,factory,1645570638877,"F,A,C,T,O,R,Y,(Enter)",1645570639875165e88,factory_,1645570639875165e88,pass,pass-target,2,55,1645570639875,698,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,castle,coat,1645570640867,"C,A,S,T,L,E,(Enter)",16455706419511643e74,castle_,16455706419511643e74,pass,pass-target,2,56,1645570641951,784,NA
030ad01f9bfb7ac7493ac356817f6804,ID,arm,arm,1645570642808,"A,R,M,(Enter)",16455706437771644e35,arm_,16455706437771644e35,pass,pass-target,2,57,1645570643777,669,NA
030ad01f9bfb7ac7493ac356817f6804,REL,skirt,sweater,1645570644305,"S,K,I,R,T,(Enter)",16455706456541646e61,skirt_,16455706456541646e61,pass,pass-target,2,58,1645570645654,1049,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,cannon,XXXXX,1645570646394,"C,A,N,N,O,N,(Enter)",16455706476741632e74,cannon_,16455706476741632e74,pass,pass-target,2,59,1645570647674,980,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,wardrobe,bike,1645570648824,"W,A,R,D,R,O,B,E,(Enter)",16455706503871644e100,wardrobe_,16455706503871644e100,pass,pass-target,2,60,1645570650387,1263,NA
030ad01f9bfb7ac7493ac356817f6804,REL,cannon,pistol,1645570651950,"C,A,N,N,O,N,(Enter)",16455706534321648e74,cannon_,16455706534321648e74,pass,pass-target,2,61,1645570653432,1182,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,jug,XXXXX,1645570654399,"J,U,G,(Enter)",16455706587961653e35,jug_,16455706587961653e35,pass,pass-target,2,62,1645570658796,4097,NA
030ad01f9bfb7ac7493ac356817f6804,ID,desk,desk,1645570659844,"D,E,S,K,(Enter)",16455706610861648e48,desk_,16455706610861648e48,pass,pass-target,2,63,1645570661086,942,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,bike,wardrobe,1645570662118,"B,I,K,E,(Enter)",16455706632271647e48,bike_,16455706632271647e48,pass,pass-target,2,64,1645570663227,809,NA
030ad01f9bfb7ac7493ac356817f6804,ID,sweater,sweater,1645570663803,"S,W,E,A,T,E,R,(Enter)",16455706647871644e87,sweater_,16455706647871644e87,pass,pass-target,2,65,1645570664787,684,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,swan,XXXXX,1645570668491,"S,W,A,N,(Enter)",16455706694731644e48,swan_,16455706694731644e48,pass,pass-target,2,67,1645570669473,682,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,plate,cannon,1645570670150,"P,L,A,T,E,(Enter)",16455706714931643e61,plate_,16455706714931643e61,pass,pass-target,2,68,1645570671493,1043,NA
030ad01f9bfb7ac7493ac356817f6804,REL,rabbit,deer,1645570672097,"R,A,B,B,I,T,(Enter)",16455706733961653e74,rabbit_,16455706733961653e74,pass,pass-target,2,69,1645570673396,999,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,sword,XXXXX,1645570674746,"S,W,O,R,D,(Enter)",1645570675815165e62,sword_,1645570675815165e62,pass,pass-target,2,70,1645570675815,769,NA
030ad01f9bfb7ac7493ac356817f6804,ID,nose,nose,1645570676655,"N,O,S,E,(Enter)",1645570677688164e49,nose_,1645570677688164e49,pass,pass-target,2,71,1645570677688,733,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,windmill,jug,1645570678268,"W,I,N,D,M,I,L,L,(Enter)",16455706796301652e100,windmill_,16455706796301652e100,pass,pass-target,2,72,1645570679630,1062,NA
030ad01f9bfb7ac7493ac356817f6804,REL,plane,car,1645570684088,"P,L,A,N,E,(Enter)",1645570685282163e62,plane_,1645570685282163e62,pass,pass-target,2,74,1645570685282,894,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,dagger,XXXXX,1645570686127,"D,A,G,G,E,R,(Enter)",1645570687668166e75,dagger_,1645570687668166e75,pass,pass-target,2,75,1645570687668,1241,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,church,rabbit,1645570688713,"C,H,U,R,C,H,H,(Enter)",16455706900251653e87,churchh_,16455706900251653e87,pass,pass-target,2,76,1645570690025,1012,NA
030ad01f9bfb7ac7493ac356817f6804,REL,car,plane,1645570691443,"C,A,R,(Enter)",16455706927611643e35,car_,16455706927611643e35,pass,pass-target,2,77,1645570692761,1018,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,nose,XXXXX,1645570693210,"N,O,S,E,(Enter)",1645570694321165e49,nose_,1645570694321165e49,pass,pass-target,2,78,1645570694321,811,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,vest,ear,1645570698080,"V,E,S,T,(Enter)",1645570700069165e49,vest_,1645570700069165e49,pass,pass-target,2,80,1645570700069,1689,NA
030ad01f9bfb7ac7493ac356817f6804,ID,leg,leg,1645570700725,"L,E,G,(Enter)",16455707036951642e35,leg_,16455707036951642e35,pass,pass-target,2,81,1645570703695,2670,NA
030ad01f9bfb7ac7493ac356817f6804,REL,desk,bed,1645570704136,"D,E,S,K,(Enter)",16455707057121635e48,desk_,16455707057121635e48,pass,pass-target,2,82,1645570705712,1276,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,vest,XXXXX,1645570706551,"V,E,S,T,(Enter)",16455707080011647e48,vest_,16455707080011647e48,pass,pass-target,2,83,1645570708001,1150,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,nose,factory,1645570708610,"N,O,S,E,(Enter)",16455707101921647e48,nose_,16455707101921647e48,pass,pass-target,2,84,1645570710192,1282,NA
030ad01f9bfb7ac7493ac356817f6804,REL,leg,ear,1645570710759,"L,E,G,(Enter)",16455707120101646e35,leg_,16455707120101646e35,pass,pass-target,2,85,1645570712010,951,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,skirt,XXXXX,1645570712476,"S,K,I,R,T,(Enter)",16455707136701645e61,skirt_,16455707136701645e61,pass,pass-target,2,86,1645570713670,894,NA
030ad01f9bfb7ac7493ac356817f6804,ID,jug,jug,1645570714652,"J,U,G,(Enter)",1645570715756164e36,jug_,1645570715756164e36,pass,pass-target,2,87,1645570715756,804,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,car,leg,1645570716364,"C,A,R,(Enter)",1645570717602164e36,car_,1645570717602164e36,pass,pass-target,2,88,1645570717602,938,NA
030ad01f9bfb7ac7493ac356817f6804,ID,castle,castle,1645570718078,"C,A,S,T,L,E,(Enter)",16455707190981633e74,castle_,16455707190981633e74,pass,pass-target,2,89,1645570719098,720,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,bike,XXXXX,1645570723088,"B,I,K,E,(Enter)",1645570724157164e49,bike_,1645570724157164e49,pass,pass-target,2,91,1645570724157,769,NA
030ad01f9bfb7ac7493ac356817f6804,REL,arm,nose,1645570727359,"A,R,M,(Enter)",16455707287191643e35,arm_,16455707287191643e35,pass,pass-target,2,93,1645570728719,1060,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,wardrobe,XXXXX,1645570729301,"W,A,R,D,R,O,B,E,(Enter)",1645570730717165e101,wardrobe_,1645570730717165e101,pass,pass-target,2,94,1645570730717,1116,NA
030ad01f9bfb7ac7493ac356817f6804,ID,plate,plate,1645570732100,"P,L,A,T,E,(Enter)",16455707335441639e61,plate_,16455707335441639e61,pass,pass-target,2,95,1645570733544,1144,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,glass,cannon,1645570734268,"G,L,A,S,S,(Enter)",16455707359341643e61,glass_,16455707359341643e61,pass,pass-target,2,96,1645570735934,1366,NA
030ad01f9bfb7ac7493ac356817f6804,ID,car,car,1645570736735,"C,A,R,(Enter)",1645570737727164e36,car_,1645570737727164e36,pass,pass-target,2,97,1645570737727,692,NA
030ad01f9bfb7ac7493ac356817f6804,REL,pistol,cannon,1645570738229,"P,I,S,T,O,L,(Enter)",16455707393981647e74,pistol_,16455707393981647e74,pass,pass-target,2,98,1645570739398,869,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,leg,XXXXX,1645570740622,"L,E,G,(Enter)",1645570741921165e36,leg_,1645570741921165e36,pass,pass-target,2,99,1645570741921,999,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,plane,glass,1645570742482,"P,L,A,N,E,(Enter)",16455707435941644e61,plane_,16455707435941644e61,pass,pass-target,2,100,1645570743594,812,NA
030ad01f9bfb7ac7493ac356817f6804,REL,glass,plate,1645570744305,"G,L,A,S,S,(Enter)",1645570745495165e62,glass_,1645570745495165e62,pass,pass-target,2,101,1645570745495,890,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,coat,XXXXX,1645570746341,"C,O,A,T,(Enter)",16455707487381652e48,coat_,16455707487381652e48,pass,pass-target,2,102,1645570748738,2097,NA
030ad01f9bfb7ac7493ac356817f6804,ID,skirt,skirt,1645570749689,"S,K,I,R,T,(Enter)",16455707508291654e61,skirt_,16455707508291654e61,pass,pass-target,2,103,1645570750829,840,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,cup,tortoise,1645570751531,"C,U,P,(Enter)",16455707533261646e35,cup_,16455707533261646e35,pass,pass-target,2,104,1645570753326,1495,NA
030ad01f9bfb7ac7493ac356817f6804,ID,bed,bed,1645570753947,"B,E,D,(Enter)",16455707549011638e35,bed_,16455707549011638e35,pass,pass-target,2,105,1645570754901,654,NA
030ad01f9bfb7ac7493ac356817f6804,REL,train,bike,1645570755470,"T,R,A,I,N,(Enter)",16455707566911648e61,train_,16455707566911648e61,pass,pass-target,2,106,1645570756691,921,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,arm,XXXXX,1645570757435,"A,R,M,(Enter)",16455707584641644e35,arm_,16455707584641644e35,pass,pass-target,2,107,1645570758464,729,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,dagger,sweater,1645570758968,"D,A,G,G,E,R,(Enter)",1645570760188164e75,dagger_,1645570760188164e75,pass,pass-target,2,108,1645570760188,920,NA
030ad01f9bfb7ac7493ac356817f6804,REL,cup,jug,1645570761094,"C,U,P,(Enter)",16455707628631647e35,cup_,16455707628631647e35,pass,pass-target,2,109,1645570762863,1469,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,church,XXXXX,1645570763730,"C,H,U,R,C,H,(Enter)",16455707649141636e74,church_,16455707649141636e74,pass,pass-target,2,110,1645570764914,884,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,train,arm,1645570768603,"T,R,A,I,N,(Enter)",1645570769761164e62,train_,1645570769761164e62,pass,pass-target,2,112,1645570769761,858,NA
030ad01f9bfb7ac7493ac356817f6804,ID,glass,glass,1645570770617,"G,L,A,S,S,(Enter)",16455707716551655e61,glass_,16455707716551655e61,pass,pass-target,2,113,1645570771655,738,NA
030ad01f9bfb7ac7493ac356817f6804,REL,ear,leg,1645570772417,"E,A,R,(Enter)",16455707735351648e35,ear_,16455707735351648e35,pass,pass-target,2,114,1645570773535,818,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,car,XXXXX,1645570774037,"C,A,R,(Enter)",1645570775083164e36,car_,1645570775083164e36,pass,pass-target,2,115,1645570775083,746,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,sword,table,1645570775554,"S,W,O,R,D,(Enter)",16455707773231646e61,sword_,16455707773231646e61,pass,pass-target,2,116,1645570777323,1469,NA
030ad01f9bfb7ac7493ac356817f6804,REL,bed,desk,1645570778420,"B,E,D,(Enter)",16455707798821637e35,bed_,16455707798821637e35,pass,pass-target,2,117,1645570779882,1162,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,pistol,XXXXX,1645570780477,"P,I,S,T,O,L,(Enter)",16455707816081644e74,pistol_,16455707816081644e74,pass,pass-target,2,118,1645570781608,831,NA
030ad01f9bfb7ac7493ac356817f6804,ID,deer,deer,1645570782820,"D,E,E,R,(Enter)",16455707838331642e48,deer_,16455707838331642e48,pass,pass-target,2,119,1645570783833,713,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,swan,skirt,1645570784569,"S,W,A,N,(Enter)",16455707856691654e48,swan_,16455707856691654e48,pass,pass-target,2,120,1645570785669,800,NA
030ad01f9bfb7ac7493ac356817f6804,ID,dagger,dagger,1645570786411,"D,A,G,G,E,R,(Enter)",16455707877761652e74,dagger_,16455707877761652e74,pass,pass-target,2,121,1645570787776,1065,NA
030ad01f9bfb7ac7493ac356817f6804,REL,deer,rabbit,1645570788651,"D,E,E,R,(Enter)",16455707898911645e48,deer_,16455707898911645e48,pass,pass-target,2,122,1645570789891,940,NA
030ad01f9bfb7ac7493ac356817f6804,NEU,table,XXXXX,1645570790751,"T,A,B,L,E,(Enter)",16455707927361638e61,table_,16455707927361638e61,pass,pass-target,2,123,1645570792736,1685,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,deer,desk,1645570793562,"D,E,E,R,(Enter)",16455707949971643e48,deer_,16455707949971643e48,pass,pass-target,2,124,1645570794997,1135,NA
030ad01f9bfb7ac7493ac356817f6804,REL,dagger,sword,1645570795834,"D,A,G,G,E,R,(Enter)",16455707971431651e74,dagger_,16455707971431651e74,pass,pass-target,2,125,1645570797143,1009,NA
030ad01f9bfb7ac7493ac356817f6804,ID,train,train,1645570801298,"T,R,A,I,N,(Enter)",16455708023471646e61,train_,16455708023471646e61,pass,pass-target,2,127,1645570802347,749,NA
030ad01f9bfb7ac7493ac356817f6804,UNREL,rabbit,church,1645570803107,"R,A,B,B,I,T,(Enter)",1645570804239163e75,rabbit_,1645570804239163e75,pass,pass-target,2,128,1645570804239,832,NA
0999c88c907d48d67a409ebd4a34388c,ID,table,table,1645578810086,"t,a,b,l,e,(Enter)",16455788125541635e61,table_,16455788125541635e61,pass,pass-target,3,1,1645578812554,2168,NA
0999c88c907d48d67a409ebd4a34388c,REL,church,castle,1645578814708,"c,h,u,r,c,h,(Enter)",1645578816752164e75,church_,1645578816752164e75,pass,pass-target,3,2,1645578816752,1744,NA
0999c88c907d48d67a409ebd4a34388c,NEU,sweater,XXXXX,1645578818428,"s,w,e,a,t,e,r,(Enter)",16455788202091642e87,sweater_,16455788202091642e87,pass,pass-target,3,3,1645578820209,1481,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,plate,cannon,1645578821549,"p,l,a,t,e,(Enter)",16455788232961648e61,plate_,16455788232961648e61,pass,pass-target,3,4,1645578823296,1447,NA
0999c88c907d48d67a409ebd4a34388c,REL,castle,church,1645578825220,"c,a,s,t,l,e,(Enter)",16455788273041648e74,castle_,16455788273041648e74,pass,pass-target,3,5,1645578827304,1784,NA
0999c88c907d48d67a409ebd4a34388c,NEU,pistol,XXXXX,1645578828868,"p,i,s,t,o,l,(Enter)",1645578830576165e75,pistol_,1645578830576165e75,pass,pass-target,3,6,1645578830576,1408,NA
0999c88c907d48d67a409ebd4a34388c,ID,wardrobe,wardrobe,1645578832844,"w,a,r,d,r,o,b,e,(Enter)",16455788349911628e100,wardrobe_,16455788349911628e100,pass,pass-target,3,7,1645578834991,1847,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,arm,train,1645578837403,"a,r,m,(Enter)",1645578839064164e36,arm_,1645578839064164e36,pass,pass-target,3,8,1645578839064,1361,NA
0999c88c907d48d67a409ebd4a34388c,ID,cannon,cannon,1645578840050,"c,a,n,n,o,n,(Enter)",16455788420001644e74,cannon_,16455788420001644e74,pass,pass-target,3,9,1645578842000,1650,NA
0999c88c907d48d67a409ebd4a34388c,REL,tortoise,swan,1645578843308,"t,o,r,t,o,i,s,e,(Enter)",16455788451521638e100,tortoise_,16455788451521638e100,pass,pass-target,3,10,1645578845152,1544,NA
0999c88c907d48d67a409ebd4a34388c,NEU,leg,XXXXX,1645578847492,"l,e,g,(Enter)",1645578849455164e36,leg_,1645578849455164e36,pass,pass-target,3,11,1645578849455,1663,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,deer,desk,1645578850194,"d,e,e,r,(Enter)",16455788521591628e48,deer_,16455788521591628e48,pass,pass-target,3,12,1645578852159,1665,NA
0999c88c907d48d67a409ebd4a34388c,REL,skirt,sweater,1645578853522,"s,k,i,r,t,(Enter)",1645578855407164e62,skirt_,1645578855407164e62,pass,pass-target,3,13,1645578855407,1585,NA
0999c88c907d48d67a409ebd4a34388c,NEU,factory,XXXXX,1645578856763,"f,a,c,t,o,r,y,(Enter)",16455788587111645e87,factory_,16455788587111645e87,pass,pass-target,3,14,1645578858711,1648,NA
0999c88c907d48d67a409ebd4a34388c,ID,coat,coat,1645578860724,"c,o,a,t,(Enter)",16455788624801646e48,coat_,16455788624801646e48,pass,pass-target,3,15,1645578862480,1456,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,rabbit,church,1645578863530,"r,a,b,b,i,t,(Enter)",16455788653751638e74,rabbit_,16455788653751638e74,pass,pass-target,3,16,1645578865375,1545,NA
0999c88c907d48d67a409ebd4a34388c,ID,bike,bike,1645578866678,"b,i,k,e,(Enter)",16455788682741642e48,bike_,16455788682741642e48,pass,pass-target,3,17,1645578868274,1296,NA
0999c88c907d48d67a409ebd4a34388c,REL,bed,desk,1645578869148,"b,e,d,(Enter)",16455788707361643e35,bed_,16455788707361643e35,pass,pass-target,3,18,1645578870736,1288,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,train,arm,1645578875820,"t,r,a,i,n,(Enter)",16455788777751636e61,train_,16455788777751636e61,pass,pass-target,3,20,1645578877775,1655,NA
0999c88c907d48d67a409ebd4a34388c,REL,windmill,factory,1645578878882,"w,i,n,d,m,i,l,l,(Enter)",1.6455788807111643e+116,windmill_,1.6455788807111643e+116,pass,pass-target,3,21,1645578880711,1529,NA
0999c88c907d48d67a409ebd4a34388c,NEU,jug,XXXXX,1645578884235,"j,u,g,(Enter)",1645578885887165e36,jug_,1645578885887165e36,pass,pass-target,3,22,1645578885887,1352,NA
0999c88c907d48d67a409ebd4a34388c,ID,plate,plate,1645578886788,"p,l,a,t,e,(Enter)",16455788890151645e61,plate_,16455788890151645e61,pass,pass-target,3,23,1645578889015,1927,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,swan,skirt,1645578890730,"s,w,a,n,(Enter)",1645578892446165e49,swan_,1645578892446165e49,pass,pass-target,3,24,1645578892446,1416,NA
0999c88c907d48d67a409ebd4a34388c,ID,bed,bed,1645578893740,"b,e,d,(Enter)",1645578895423164e36,bed_,1645578895423164e36,pass,pass-target,3,25,1645578895423,1383,NA
0999c88c907d48d67a409ebd4a34388c,REL,plane,car,1645578896106,"p,l,a,n,e,(Enter)",1645578897822165e62,plane_,1645578897822165e62,pass,pass-target,3,26,1645578897822,1416,NA
0999c88c907d48d67a409ebd4a34388c,NEU,vest,XXXXX,1645578899395,"v,e,s,t,(Enter)",1.6455789019021631e+64,vest_,1.6455789019021631e+64,pass,pass-target,3,27,1645578901902,2207,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,plane,glass,1645578902874,"p,l,a,n,e,(Enter)",1645578904854165e62,plane_,1645578904854165e62,pass,pass-target,3,28,1645578904854,1680,NA
0999c88c907d48d67a409ebd4a34388c,REL,leg,ear,1645578906075,"l,e,g,(Enter)",16455789078701645e35,leg_,16455789078701645e35,pass,pass-target,3,29,1645578907870,1495,NA
0999c88c907d48d67a409ebd4a34388c,NEU,desk,XXXXX,1645578908705,"d,e,s,k,(Enter)",16455789104381637e48,desk_,16455789104381637e48,pass,pass-target,3,30,1645578910438,1433,NA
0999c88c907d48d67a409ebd4a34388c,ID,arm,arm,1645578911873,"a,r,m,(Enter)",1645578913310165e36,arm_,1645578913310165e36,pass,pass-target,3,31,1645578913310,1137,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,dagger,sweater,1645578914570,"d,a,g,g,e,r,(Enter)",16455789165271644e74,dagger_,16455789165271644e74,pass,pass-target,3,32,1645578916527,1657,NA
0999c88c907d48d67a409ebd4a34388c,ID,desk,desk,1645578917809,"d,e,s,k,(Enter)",16455789195101642e48,desk_,16455789195101642e48,pass,pass-target,3,33,1645578919510,1401,NA
0999c88c907d48d67a409ebd4a34388c,REL,train,bike,1645578920737,"t,r,a,i,n,(Enter)",16455789223821642e61,train_,16455789223821642e61,pass,pass-target,3,34,1645578922382,1345,NA
0999c88c907d48d67a409ebd4a34388c,NEU,cup,XXXXX,1645578923648,"c,u,p,(Enter)",1645578925790164e36,cup_,1645578925790164e36,pass,pass-target,3,35,1645578925790,1842,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,skirt,swan,1645578926986,"s,k,i,r,t,(Enter)",16455789285421647e61,skirt_,16455789285421647e61,pass,pass-target,3,36,1645578928542,1256,NA
0999c88c907d48d67a409ebd4a34388c,REL,car,plane,1645578929825,"c,a,r,(Enter)",16455789316061646e35,car_,16455789316061646e35,pass,pass-target,3,37,1645578931606,1481,NA
0999c88c907d48d67a409ebd4a34388c,NEU,train,XXXXX,1645578932403,"t,r,a,i,n,(Enter)",1645578933974164e62,train_,1645578933974164e62,pass,pass-target,3,38,1645578933974,1271,NA
0999c88c907d48d67a409ebd4a34388c,ID,skirt,skirt,1645578935377,"s,k,i,r,t,(Enter)",16455789368541647e61,skirt_,16455789368541647e61,pass,pass-target,3,39,1645578936854,1177,NA
0999c88c907d48d67a409ebd4a34388c,UNREL,sweater,dagger,1645578938720,"s,w,e,a,t,e,r,(Enter)",16455789405421653e87,sweater_,16455789405421653e87,pass,pass-target,3,40,1645578940542,1522,NA
0999c88c907d48d67a409ebd4a34388c,ID,glass,glass,1645578941984,"g,l,a,s,s,(Enter)",16455789438611643e61,glass_,16455789438611643e61,pass,pass-target,3,41,1645578943861,1577,NA
